split	genre	dataset	year	sid	score	sentence1	sentence2
train	main-news	headlines	2015	0638	0.40	المزيد من الأمطار تعيق عمليات الإنقاذ من الفيضانات في الهند	الشرطة: اغتصاب جماعي لسائحة أمريكية في شمال الهند
train	main-news	headlines	2015	0640	1.60	نظرة على الهجمات الإرهابية الكبرى في شرق أفريقيا	مجلس الأمن الدولي يدين الهجوم الإرهابي المميت في العاصمة الكينية
train	main-news	headlines	2015	0642	0.80	روسيا ترد على وقف إطلاق النار في أوكرانيا	قبرص تحقق في أصول أوكرانيا
train	main-news	headlines	2015	0645	3.50	"كيم جونغ أون يعدم عمه ""الأسوأ من كلب""."	كوريا الشمالية تعدم عم كيم جونغ أون
train	main-news	headlines	2015	0646	1.20	دعم ملون في كأس العالم بالبرازيل	ميركل تحضر نهائي كأس العالم
train	main-news	headlines	2015	0651	3.60	مانديلا لا يزال في المستشفى	"مانديلا لا يزال في ""العناية المركزة"""
train	main-news	headlines	2015	0652	4.40	محاكمة أعضاء طاقم العبارة في كوريا الجنوبية	طاقم العبارة سيول يواجه المحاكمة
train	main-news	headlines	2015	0654	5.00	مصر تصوت على الدستور الجديد	المصريون يصوتون على الدستور الجديد
train	main-news	headlines	2015	0656	2.80	غارة جوية أمريكية بطائرة بدون طيار تقتل ستة مسؤولين باكستانيين	طائرة أمريكية بدون طيار تقتل 4 مسلحين في باكستان
train	main-news	headlines	2015	0657	2.00	فيتنام ترصد إشارات من الطائرة المفقودة	الصين توسع منطقة البحث عن الطائرة المفقودة
train	main-news	headlines	2015	0661	4.00	لعبة الكريكيت-إنجلترا ضد أستراليا لوحة نتائج الاختبار الرابع	الكريكيت-إنجلترا 155-4 ضد أستراليا، الاختبار الرابع – الشاي
train	main-news	headlines	2015	0662	0.40	الاحتفال بعيد ميلاد جمهورية كوريا الشعبية الديمقراطية في بيرو	كيوريوسيتي روفر تحتفل بمرور عام على المريخ
train	main-news	headlines	2015	0663	2.20	زلزال بقوة 7.6 يضرب قبالة جزر سولومون	زلزال بقوة 6.9 درجة يضرب ساحل كاليفورنيا
train	main-news	headlines	2015	0664	1.80	الحبر الهندي: صورة اليوم: 21 مايو	الحبر الهندي: صورة اليوم: 16 يناير
train	main-news	headlines	2015	0668	4.00	إطاحة زعيم أستراليا في تصويت مفاجئ على القيادة	إطاحة رئيسة الوزراء الأسترالية جيلارد في تصويت على زعامة الحزب
train	main-news	headlines	2015	0669	0.80	أوباما يدين العنف في مصر ويلغي التدريبات العسكرية	باكستان تدين العنف في مصر
train	main-news	headlines	2015	0675	0.00	الأرجنتين تعلن الحداد على ضحايا الفيضانات	يطالب الآباء بنماذج موحدة للقبول في الحضانة
train	main-news	headlines	2015	0677	2.20	تعميد الأمير مزيج من القديم والجديد	متى يتم تعميد الأمير جورج؟ خطة المعمودية وعرابي الطفل الملكي وكل التفاصيل
train	main-news	headlines	2015	0678	2.33	ماذا تقول الصحف، 20 مايو 2013	ماذا تقول الأوراق، 19 تشرين الثاني (نوفمبر) 2013
train	main-news	headlines	2015	0682	1.00	جوجل تطلق هاتف Nexus 5 مع نظام Kit Kat	تعيد Google تصميم نتائج البحث على أجهزة الكمبيوتر
train	main-news	headlines	2015	0684	4.20	قصف مستهدف لحزب الله يضرب جنوب بيروت	انفجار يهز منطقة حزب الله جنوب بيروت
train	main-news	headlines	2015	0689	3.00	الولايات المتحدة وحلفاؤها يعتزمون فرض عقوبات على روسيا بسبب أوكرانيا	الاتحاد الأوروبي يفرض عقوبات جديدة على روسيا بسبب أوكرانيا
train	main-news	headlines	2015	0692	1.00	المصانع التي كانت تعمل بالتعاون الكوري تصمت	كوريا الشمالية والجنوبية تخرجان عن صمتهما بالمحادثات
train	main-news	headlines	2015	0694	0.00	رئيس مجلس الدولة الصيني يلتقي نائب الرئيس الهندي	حزب الله يدعو لانتخاب رئيس لبناني جديد
train	main-news	headlines	2015	0697	3.60	الرئيس الجزائري في فرنسا لإجراء فحوصات طبية	الرئيس الجزائري في فرنسا لإجراء فحوصات طبية بعد إصابته بجلطة دماغية بسيطة
train	main-news	headlines	2015	0699	3.20	ولا يزال الإسلاميون يحتجزون حوالي 30 رهينة مع استمرار المواجهة في مركز التسوق في كينيا	ارتفاع عدد القتلى مع استمرار حصار المركز التجاري في كينيا
train	main-news	headlines	2015	0700	3.80	مانشستر سيتي يتوج بلقب الدوري الإنجليزي للمرة الثانية في ثلاث سنوات	مانشستر سيتي يفوز بلقب الدوري الإنجليزي
train	main-news	headlines	2015	0702	4.80	نقل جثث ضحايا تحطم الطائرة الماليزية MH17 إلى هولندا	تم نقل قتلى الطائرة MH17 إلى هولندا
train	main-news	headlines	2015	0703	3.40	مقتل شرطي مصري في هجوم بسيناء	مقتل جنود مصريين في هجوم سيناء
train	main-news	headlines	2015	0704	1.40	تمديد محتمل للمحادثات النووية الإيرانية	النفط يتراجع دون 108 دولارات قبل المحادثات النووية مع إيران
train	main-news	headlines	2015	0705	3.60	حريق يودي بحياة 38 شخصاً في مصحة نفسية روسية	مخاوف من مقتل 38 شخصًا في حريق بمستشفى للأمراض النفسية في روسيا
train	main-news	headlines	2015	0708	1.60	روسيا تحذر من أنها قد لا توقع على معاهدة الأمم المتحدة التاريخية للأسلحة	الأمم المتحدة تقترب من معاهدة الأسلحة التاريخية
train	main-news	headlines	2015	0709	1.60	ديدييه ريندرز حول سوريا	يوم أوباما: وقت الذروة بشأن سوريا
train	main-news	headlines	2015	0711	0.80	كوريا الشمالية: الخبراء يدعون إلى الحوار، ويقولون إن الصين يجب أن تلعب دوراً	كوريا الشمالية تقطع العلاقات الأخيرة مع الجنوب من خلال منع إنشاء منطقة صناعية مشتركة
train	main-news	headlines	2015	0712	1.00	الأسهم الصينية تفتتح على ارتفاع اليوم الاثنين	الأسهم الصينية تغلق منخفضة يوم الخميس
train	main-news	headlines	2015	0714	0.00	تم الكشف عن سلسلة Sony Xperia Z2 وسلسلة X من Nokia	المحكمة تأمر بحظر سياسي على برلسكوني في إيطاليا
train	main-news	headlines	2015	0718	3.80	من المحتمل أن ينتقل فيروس كورونا الجديد من شخص لآخر – منظمة الصحة العالمية	منظمة الصحة العالمية: من المحتمل أن ينتقل الفيروس الجديد من شخص لآخر
train	main-news	headlines	2015	0720	5.00	"مانديلا يعود إلى المستشفى في حالة ""خطيرة ولكن مستقرة""."	"يعود نيلسون مانديلا إلى المستشفى في حالة ""خطيرة ولكن مستقرة""."
train	main-news	headlines	2015	0722	0.00	ارتفاع عدد قتلى انفجار شرق هارلم	حصيلة ضحايا عاصفة المكسيك مستمرة في الارتفاع
train	main-news	headlines	2015	0724	0.00	رئيس الوزراء الأوكراني يستقيل وسط الاحتجاجات	رئيس الوزراء البريطاني يدين مقتل المراهقين
train	main-news	headlines	2015	0725	0.00	Royal Hoax DJ يتخذ إجراءات ضد المحطة	طالبان تقصف قاعدة أمريكية في أفغانستان
train	main-news	headlines	2015	0727	2.20	أرسنال ضد ستوك سيتي - مباشر!	توتنهام ضد مانشستر سيتي – مباشر!
train	main-news	headlines	2015	0729	2.40	أخبار الأعمال والأسواق: كما حدث، 17 أبريل 2013	أخبار الأعمال والأسواق: كما حدث، 20 يونيو 2013
